email_age,business_age,inqury_count,business_sales_k,free_email_domain,business_state,business_current_customer,business_credit,EVENT_LABEL
37.0,55.0,10.0,5086.0,1,MI,False,806,fraud
36.0,51.0,14.0,5275.0,0,NE,False,141,legit
34.0,74.0,12.0,5956.0,1,SD,False,133,legit
39.0,77.0,8.0,6247.0,0,AL,False,387,legit
35.0,32.0,12.0,2909.0,0,IN,False,571,legit
36.0,36.0,10.0,2583.0,1,KY,False,898,legit
33.0,60.0,9.0,4005.0,0,VA,False,9,fraud
42.0,50.0,10.0,4141.0,1,NV,False,285,legit
28.0,75.0,8.0,5599.0,1,ID,False,198,fraud
34.0,82.0,12.0,7151.0,1,AK,False,225,legit
20.0,76.0,11.0,5999.0,1,SC,False,111,legit
41.0,36.0,8.0,2346.0,1,MI,False,618,legit
25.0,94.0,6.0,2791.0,1,KY,True,860,fraud
36.0,45.0,12.0,4133.0,0,MS,False,970,legit
41.0,49.0,9.0,4266.0,0,AR,True,838,legit
38.0,47.0,11.0,4431.0,0,AR,False,537,legit
22.0,48.0,13.0,4832.0,0,GA,False,317,legit
30.0,73.0,11.0,5688.0,1,FL,True,533,legit
38.0,42.0,6.0,2889.0,1,NE,False,628,legit
36.0,56.0,9.0,4588.0,0,KS,False,445,legit
32.0,60.0,10.0,5323.0,0,CA,False,488,legit
36.0,54.0,8.0,4367.0,0,TN,False,365,fraud
32.0,42.0,11.0,3577.0,1,OR,False,843,legit
33.0,62.0,10.0,5457.0,0,TN,False,492,legit
31.0,60.0,10.0,3656.0,1,OH,False,345,legit
25.0,57.0,10.0,4338.0,1,KY,False,80,legit
29.0,43.0,10.0,3818.0,1,NE,False,61,legit
33.0,46.0,10.0,4004.0,1,MI,False,475,legit
43.0,48.0,11.0,3765.0,0,NY,False,293,legit
22.0,75.0,12.0,5070.0,1,WI,False,380,fraud
27.0,52.0,13.0,5607.0,0,IL,False,321,legit
37.0,45.0,13.0,4125.0,1,NE,False,361,fraud
31.0,61.0,10.0,5629.0,0,NY,False,423,legit
33.0,73.0,8.0,3482.0,1,PA,False,318,fraud
33.0,49.0,11.0,4738.0,0,VT,False,873,legit
36.0,44.0,11.0,4329.0,0,MI,True,624,legit
25.0,29.0,9.0,5139.0,0,SD,False,353,fraud
43.0,70.0,10.0,6794.0,0,AR,True,621,legit
28.0,48.0,12.0,4662.0,0,WA,False,59,legit
30.0,59.0,10.0,4131.0,1,ID,False,641,legit
37.0,39.0,13.0,3459.0,0,KS,False,889,legit
32.0,48.0,12.0,4031.0,0,LA,True,942,legit
28.0,88.0,9.0,5485.0,1,ND,False,269,legit
29.0,48.0,10.0,4443.0,0,RI,False,621,legit
43.0,47.0,9.0,3349.0,1,KY,True,462,legit
25.0,55.0,11.0,4896.0,0,NY,False,933,legit
28.0,55.0,14.0,5881.0,0,NM,False,726,legit
27.0,62.0,7.0,4552.0,0,NJ,True,38,fraud
27.0,82.0,6.0,3246.0,0,PA,False,67,fraud
34.0,61.0,10.0,5368.0,0,TN,False,878,legit
41.0,64.0,12.0,7146.0,0,VA,True,265,legit
28.0,48.0,12.0,4430.0,0,IL,False,359,legit
42.0,70.0,9.0,6328.0,0,CA,False,205,legit
32.0,46.0,10.0,5182.0,0,MN,True,413,legit
33.0,58.0,9.0,4329.0,1,NJ,False,288,fraud
28.0,60.0,12.0,6050.0,0,ND,True,615,legit
44.0,72.0,11.0,6525.0,1,WA,False,329,legit
31.0,75.0,9.0,5191.0,1,CT,False,862,legit
51.0,60.0,12.0,7726.0,0,MO,True,414,legit
28.0,59.0,11.0,6018.0,1,RI,True,761,fraud
40.0,92.0,11.0,7748.0,1,DC,False,474,legit
27.0,54.0,11.0,4800.0,0,AR,False,652,legit
40.0,51.0,11.0,4352.0,0,NV,True,936,legit
33.0,60.0,11.0,5431.0,1,NE,False,322,fraud
40.0,66.0,5.0,4068.0,1,TX,True,309,fraud
36.0,55.0,10.0,5762.0,0,VA,False,484,legit
37.0,43.0,11.0,3594.0,1,IL,False,293,legit
31.0,70.0,8.0,4934.0,0,ND,True,813,legit
37.0,55.0,8.0,4233.0,0,IA,False,831,legit
34.0,27.0,8.0,2174.0,1,NM,False,18,legit
40.0,38.0,14.0,3547.0,0,WV,False,489,legit
42.0,57.0,10.0,3805.0,0,NH,False,131,legit
27.0,47.0,10.0,4703.0,0,WV,False,769,legit
31.0,57.0,11.0,6262.0,0,KS,True,566,legit
33.0,48.0,12.0,4431.0,0,NJ,False,505,legit
35.0,54.0,11.0,4915.0,0,AK,False,910,legit
43.0,36.0,9.0,1673.0,1,TX,False,110,legit
41.0,47.0,14.0,4060.0,0,MA,False,86,legit
34.0,69.0,11.0,4837.0,1,ME,False,415,legit
37.0,42.0,9.0,3365.0,1,NH,False,936,legit
40.0,80.0,11.0,7463.0,1,CA,False,696,legit
25.0,70.0,12.0,5423.0,1,KS,False,260,fraud
39.0,53.0,12.0,5197.0,1,SD,False,270,legit
39.0,32.0,8.0,2271.0,1,MI,False,812,legit
32.0,51.0,12.0,4500.0,1,KS,False,467,fraud
26.0,52.0,9.0,2874.0,1,DE,False,771,legit
31.0,45.0,16.0,5219.0,0,VT,False,398,legit
33.0,52.0,10.0,5177.0,0,MS,False,481,legit
33.0,43.0,9.0,3949.0,1,LA,True,921,legit
43.0,93.0,11.0,8508.0,1,MD,False,420,legit
38.0,73.0,6.0,4052.0,1,MA,False,426,fraud
41.0,82.0,12.0,7800.0,0,NE,True,862,legit
31.0,69.0,11.0,5885.0,1,KS,True,466,legit
41.0,44.0,11.0,4308.0,1,CA,False,762,fraud
25.0,53.0,10.0,4948.0,0,MT,False,229,legit
27.0,49.0,12.0,4775.0,0,AL,False,92,legit
39.0,77.0,14.0,8190.0,1,TN,False,623,legit
26.0,61.0,9.0,5310.0,0,WV,False,576,legit
41.0,74.0,10.0,4762.0,1,TN,False,451,legit
35.0,69.0,8.0,3663.0,1,WI,False,8,fraud
33.0,63.0,11.0,4760.0,1,NH,False,95,fraud
39.0,71.0,8.0,4084.0,1,OR,True,188,fraud
27.0,50.0,9.0,5003.0,0,DE,False,5,legit
37.0,40.0,11.0,3826.0,0,VT,False,949,legit
25.0,58.0,11.0,5472.0,0,VA,False,84,legit
17.0,45.0,9.0,3585.0,0,OH,False,411,legit
24.0,50.0,9.0,4337.0,1,IL,False,762,legit
29.0,58.0,10.0,3722.0,1,RI,False,753,legit
30.0,52.0,13.0,5524.0,0,HI,False,649,legit
40.0,51.0,11.0,4106.0,0,UT,False,63,legit
41.0,62.0,10.0,5870.0,0,MD,True,266,legit
38.0,39.0,7.0,3201.0,1,CO,False,261,legit
32.0,61.0,12.0,6129.0,1,OH,False,790,legit
25.0,70.0,10.0,5426.0,1,DC,False,214,legit
24.0,58.0,13.0,5379.0,1,NJ,False,211,fraud
34.0,48.0,10.0,4292.0,0,IL,False,53,legit
34.0,65.0,14.0,7076.0,0,VA,True,517,legit
43.0,32.0,11.0,2491.0,0,PA,False,400,legit
32.0,67.0,9.0,5217.0,0,OK,False,805,legit
23.0,69.0,12.0,5875.0,1,MS,False,259,fraud
13.0,74.0,14.0,5856.0,1,MS,False,929,fraud
31.0,60.0,14.0,5381.0,1,ME,False,882,legit
40.0,62.0,10.0,4017.0,1,TX,True,769,legit
34.0,44.0,9.0,3534.0,1,OK,True,394,legit
31.0,54.0,13.0,4903.0,1,GA,True,42,legit
36.0,89.0,6.0,5501.0,1,SC,False,53,legit
33.0,57.0,9.0,5430.0,0,WA,False,477,legit
38.0,79.0,7.0,7621.0,0,WI,False,503,legit
32.0,69.0,8.0,3821.0,1,ME,False,964,fraud
29.0,34.0,9.0,3155.0,1,ME,False,170,legit
35.0,53.0,10.0,4286.0,1,OR,True,338,legit
50.0,71.0,8.0,5667.0,1,MD,False,104,legit
36.0,59.0,11.0,4406.0,1,DC,False,64,legit
47.0,56.0,6.0,4356.0,1,DE,True,146,fraud
26.0,66.0,11.0,4777.0,1,MN,False,432,legit
34.0,46.0,8.0,3238.0,1,AZ,False,650,legit
28.0,51.0,15.0,5913.0,0,AK,False,364,legit
38.0,52.0,11.0,4753.0,0,KS,False,418,legit
30.0,78.0,12.0,6134.0,1,WA,False,202,legit
33.0,63.0,12.0,5769.0,0,VT,True,693,legit
39.0,50.0,8.0,5405.0,0,DE,False,464,fraud
39.0,53.0,10.0,4493.0,0,OH,True,399,legit
34.0,46.0,5.0,3126.0,1,ND,False,885,legit
39.0,55.0,8.0,4617.0,0,CA,True,404,fraud
35.0,40.0,11.0,3909.0,0,MI,False,259,legit
34.0,70.0,5.0,4165.0,0,RI,False,725,fraud
28.0,43.0,13.0,4923.0,0,OK,False,40,legit
48.0,69.0,10.0,6459.0,1,FL,False,306,legit
33.0,40.0,12.0,3590.0,0,PA,True,981,legit
29.0,69.0,14.0,5970.0,1,MN,False,585,legit
32.0,47.0,6.0,3551.0,1,ID,False,679,legit
31.0,55.0,7.0,4936.0,0,DC,False,880,fraud
33.0,38.0,11.0,3476.0,0,IA,False,9,legit
37.0,36.0,11.0,2744.0,1,LA,False,948,legit
37.0,45.0,7.0,5040.0,0,IL,False,600,fraud
25.0,58.0,11.0,5762.0,1,WA,False,195,fraud
39.0,55.0,13.0,5082.0,1,DC,False,821,legit
24.0,67.0,10.0,4710.0,1,OR,False,555,legit
43.0,55.0,13.0,4548.0,0,AL,False,936,legit
28.0,46.0,12.0,4622.0,0,AZ,False,717,legit
35.0,42.0,12.0,3276.0,1,OK,True,961,legit
39.0,51.0,11.0,4816.0,0,NH,False,915,legit
42.0,37.0,8.0,2665.0,1,MT,False,568,legit
44.0,43.0,7.0,5347.0,1,VA,False,950,fraud
40.0,85.0,9.0,6315.0,1,WA,False,331,legit
32.0,51.0,13.0,4888.0,0,DE,False,945,legit
31.0,79.0,13.0,6936.0,1,LA,False,32,legit
26.0,67.0,11.0,5842.0,1,KY,True,85,fraud
36.0,39.0,13.0,3569.0,0,MI,True,472,legit
28.0,54.0,13.0,5293.0,0,ID,False,650,legit
26.0,73.0,10.0,5651.0,1,NE,False,10,fraud
40.0,30.0,12.0,2409.0,0,NJ,False,458,legit
31.0,48.0,12.0,4180.0,0,RI,False,899,legit
26.0,55.0,10.0,4953.0,0,TN,False,927,legit
34.0,48.0,15.0,5091.0,0,MI,True,403,legit
26.0,52.0,8.0,4795.0,0,PA,False,903,legit
33.0,43.0,11.0,3596.0,0,ME,True,147,legit
48.0,66.0,11.0,5483.0,1,IA,True,725,legit
39.0,84.0,14.0,7421.0,1,HI,False,920,legit
38.0,72.0,10.0,6909.0,0,UT,False,276,legit
26.0,52.0,9.0,3715.0,1,RI,False,403,legit
39.0,60.0,7.0,6333.0,0,MT,False,714,legit
44.0,79.0,11.0,8040.0,0,RI,False,170,fraud
30.0,55.0,13.0,5511.0,0,NJ,False,533,legit
19.0,59.0,15.0,6693.0,0,CT,False,229,legit
34.0,76.0,3.0,4016.0,0,MI,False,447,fraud
35.0,50.0,10.0,3875.0,1,ND,False,863,legit
33.0,49.0,14.0,5037.0,1,MI,False,555,legit
37.0,39.0,10.0,3292.0,1,MT,True,167,legit
12.0,45.0,11.0,3736.0,0,GA,False,345,legit
16.0,78.0,14.0,6133.0,1,SC,False,66,fraud
36.0,45.0,10.0,3525.0,1,SD,False,765,legit
37.0,46.0,13.0,4584.0,0,DC,False,966,legit
28.0,43.0,8.0,5576.0,0,SD,False,542,legit
28.0,54.0,11.0,4615.0,0,RI,False,726,legit
29.0,48.0,11.0,4349.0,0,DC,False,864,legit
25.0,65.0,10.0,3992.0,1,CA,False,607,legit
34.0,85.0,4.0,3386.0,1,KS,False,830,fraud
35.0,48.0,9.0,4619.0,0,WI,False,165,fraud
35.0,46.0,11.0,3742.0,0,WA,False,642,legit
27.0,65.0,8.0,3373.0,1,WA,False,107,legit
23.0,71.0,10.0,5225.0,1,NV,False,498,fraud
50.0,69.0,9.0,5271.0,1,TN,False,440,legit
26.0,61.0,10.0,5209.0,0,WA,False,811,legit
34.0,52.0,8.0,4026.0,1,CA,False,71,legit
38.0,32.0,11.0,2468.0,1,IA,False,125,legit
38.0,40.0,7.0,1952.0,1,MO,False,459,legit
35.0,82.0,9.0,4779.0,1,AL,False,418,legit
31.0,81.0,10.0,5957.0,1,MA,False,557,legit
22.0,58.0,12.0,6865.0,0,GA,False,829,fraud
35.0,51.0,9.0,4712.0,1,WA,False,472,fraud
35.0,56.0,11.0,6253.0,0,CT,True,320,fraud
22.0,61.0,10.0,5420.0,1,MA,False,874,legit
38.0,43.0,7.0,3126.0,1,MD,False,303,legit
38.0,53.0,9.0,3858.0,1,MD,False,406,legit
28.0,77.0,8.0,3296.0,0,MD,False,570,fraud
41.0,40.0,12.0,2870.0,0,MO,True,233,legit
26.0,54.0,12.0,5561.0,0,OR,False,762,legit
28.0,67.0,10.0,5691.0,1,CT,False,22,legit
32.0,61.0,10.0,5898.0,0,WY,False,839,legit
25.0,70.0,9.0,4808.0,1,IA,False,607,legit
27.0,57.0,12.0,5859.0,0,OH,True,791,legit
39.0,44.0,7.0,3110.0,1,IL,False,904,legit
33.0,65.0,12.0,7251.0,0,WY,False,324,legit
35.0,68.0,10.0,5622.0,1,TN,False,714,legit
35.0,52.0,8.0,3779.0,1,DE,False,134,legit
26.0,62.0,10.0,6301.0,0,VA,False,962,legit
37.0,60.0,7.0,4048.0,0,NV,True,899,legit
41.0,79.0,6.0,4008.0,1,WI,True,846,fraud
37.0,76.0,9.0,6342.0,0,WY,False,283,legit
35.0,42.0,10.0,3709.0,0,MO,False,738,legit
36.0,34.0,12.0,3141.0,0,FL,False,70,legit
32.0,68.0,14.0,7363.0,0,PA,False,168,legit
36.0,48.0,11.0,4541.0,0,NY,True,11,legit
41.0,49.0,8.0,3194.0,1,CT,False,270,legit
35.0,52.0,7.0,4751.0,0,AR,False,133,fraud
34.0,65.0,10.0,6466.0,0,IL,False,407,legit
27.0,40.0,11.0,3480.0,1,NJ,True,746,legit
37.0,61.0,13.0,5661.0,0,DC,False,241,legit
31.0,49.0,10.0,4095.0,1,VT,False,368,legit
36.0,50.0,10.0,4683.0,0,NV,True,57,legit
34.0,66.0,6.0,4010.0,1,AK,False,540,fraud
30.0,68.0,8.0,3937.0,1,VA,False,70,fraud
36.0,75.0,10.0,6364.0,0,CT,False,300,legit
36.0,63.0,12.0,5093.0,1,MN,True,500,fraud
24.0,38.0,12.0,5299.0,1,CA,False,499,fraud
19.0,45.0,7.0,3890.0,1,AK,False,689,legit
28.0,37.0,13.0,4996.0,0,WA,False,134,fraud
31.0,59.0,11.0,3391.0,1,MT,False,731,legit
25.0,64.0,11.0,4709.0,1,WI,False,777,legit
25.0,54.0,10.0,4927.0,0,IL,False,334,legit
36.0,49.0,10.0,3885.0,1,MD,False,463,legit
32.0,53.0,7.0,4109.0,1,WI,True,991,legit
31.0,54.0,11.0,5618.0,0,VA,False,158,legit
38.0,48.0,13.0,4317.0,0,KY,False,616,legit
41.0,73.0,10.0,7450.0,0,CO,False,378,legit
39.0,47.0,14.0,4483.0,0,MA,False,298,legit
34.0,60.0,14.0,5731.0,1,NC,True,623,legit
27.0,52.0,12.0,4953.0,0,OH,True,413,legit
36.0,71.0,13.0,7519.0,0,WA,False,294,legit
33.0,50.0,14.0,5471.0,0,WV,False,828,legit
34.0,53.0,10.0,4177.0,1,MT,False,878,legit
36.0,47.0,13.0,4190.0,0,IN,False,46,legit
43.0,41.0,14.0,3874.0,0,WY,False,823,legit
19.0,54.0,10.0,5294.0,1,DC,False,397,legit
37.0,43.0,11.0,4535.0,1,PA,True,554,fraud
36.0,46.0,13.0,4833.0,0,WI,False,247,legit
24.0,36.0,10.0,3818.0,0,CO,False,4,legit
36.0,40.0,7.0,5405.0,0,MD,True,209,fraud
32.0,36.0,9.0,2750.0,1,AZ,False,599,legit
35.0,45.0,12.0,4246.0,0,HI,False,174,legit
46.0,37.0,11.0,2158.0,1,SC,False,892,legit
36.0,52.0,14.0,4780.0,0,TN,False,360,legit
24.0,70.0,13.0,5973.0,1,NM,False,586,legit
30.0,50.0,11.0,3559.0,1,ND,False,115,legit
18.0,49.0,12.0,4071.0,0,CA,True,627,fraud
26.0,44.0,13.0,4688.0,0,WI,False,669,legit
16.0,60.0,15.0,6835.0,0,NV,False,777,legit
29.0,50.0,9.0,4144.0,0,AK,False,877,legit
36.0,61.0,10.0,4645.0,0,MA,False,922,legit
36.0,57.0,9.0,3473.0,1,MO,False,14,legit
48.0,66.0,7.0,6428.0,0,ND,False,187,legit
26.0,62.0,7.0,4690.0,0,NV,True,685,legit
8.0,68.0,13.0,7008.0,1,DE,True,652,fraud
40.0,82.0,13.0,9003.0,0,DC,False,3,legit
41.0,46.0,8.0,3483.0,1,HI,False,95,legit
36.0,60.0,11.0,5886.0,1,CA,False,527,legit
37.0,69.0,9.0,6425.0,0,NY,False,117,legit
21.0,66.0,9.0,3214.0,0,LA,False,736,fraud
25.0,61.0,10.0,5686.0,1,AR,False,964,fraud
39.0,53.0,12.0,5457.0,0,MN,False,912,legit
6.0,80.0,11.0,7211.0,1,WV,False,675,fraud
33.0,71.0,10.0,4965.0,1,VA,False,932,fraud
29.0,54.0,9.0,4935.0,1,AK,False,787,legit
38.0,40.0,14.0,4016.0,0,LA,False,710,legit
31.0,72.0,9.0,3425.0,1,NE,False,549,fraud
26.0,70.0,11.0,4918.0,1,HI,False,59,legit
16.0,66.0,10.0,6409.0,1,CT,False,668,fraud
19.0,86.0,10.0,5353.0,1,ME,False,175,fraud
39.0,86.0,11.0,7252.0,1,SD,True,942,legit
35.0,50.0,16.0,5486.0,0,OR,False,187,legit
36.0,34.0,14.0,3194.0,0,AZ,False,490,legit
34.0,40.0,11.0,3408.0,1,CO,False,980,legit
38.0,78.0,12.0,6426.0,1,DC,False,711,legit
34.0,47.0,10.0,3889.0,1,SC,False,282,legit
32.0,85.0,10.0,7164.0,1,ND,False,802,legit
21.0,41.0,13.0,5739.0,1,AR,False,287,fraud
32.0,51.0,13.0,4790.0,0,LA,True,100,legit
35.0,49.0,11.0,3916.0,0,NY,True,175,legit
30.0,69.0,12.0,4966.0,1,NV,False,18,legit
35.0,51.0,10.0,4448.0,0,WV,False,409,legit
35.0,39.0,11.0,3055.0,1,PA,False,1,legit
34.0,50.0,9.0,4367.0,1,NM,True,474,legit
22.0,69.0,11.0,6034.0,1,FL,False,545,fraud
35.0,48.0,11.0,4346.0,0,IN,False,914,legit
30.0,39.0,14.0,4903.0,0,HI,True,595,fraud
41.0,38.0,10.0,3039.0,1,AR,False,305,legit
44.0,80.0,9.0,7069.0,0,NC,False,932,fraud
30.0,50.0,12.0,5083.0,0,MD,False,794,legit
39.0,81.0,13.0,7108.0,1,AK,False,871,legit
31.0,67.0,12.0,6434.0,1,CT,False,145,legit
22.0,80.0,10.0,6306.0,1,AZ,False,120,fraud
36.0,56.0,10.0,4364.0,0,OK,True,944,legit
30.0,47.0,12.0,4327.0,0,WI,False,962,legit
33.0,51.0,9.0,4931.0,0,FL,False,99,legit
25.0,87.0,9.0,5849.0,1,ME,False,252,fraud
33.0,38.0,10.0,3497.0,1,VA,False,211,legit
29.0,42.0,10.0,4275.0,1,OR,False,24,legit
34.0,63.0,10.0,4095.0,1,AK,False,396,legit
34.0,52.0,7.0,4892.0,0,OK,False,943,fraud
36.0,41.0,10.0,2948.0,1,NH,False,196,fraud
32.0,46.0,13.0,5051.0,0,NE,True,772,legit
28.0,57.0,11.0,5706.0,0,LA,False,354,legit
31.0,56.0,9.0,4067.0,1,FL,False,52,legit
32.0,63.0,8.0,5938.0,0,FL,False,875,legit
36.0,43.0,10.0,3172.0,1,VT,False,691,legit
37.0,70.0,12.0,5607.0,1,GA,False,384,legit
35.0,53.0,10.0,4290.0,1,MD,True,608,legit
26.0,84.0,4.0,2646.0,0,WY,True,246,fraud
23.0,60.0,9.0,3737.0,0,MA,False,117,fraud
37.0,89.0,6.0,2884.0,0,IN,False,598,fraud
25.0,52.0,9.0,3847.0,1,SD,True,44,legit
31.0,38.0,11.0,3113.0,1,WI,True,511,legit
34.0,70.0,10.0,5884.0,0,IN,True,24,legit
38.0,59.0,11.0,4451.0,1,WI,False,920,legit
31.0,50.0,13.0,4604.0,0,NC,False,212,legit
25.0,71.0,11.0,7043.0,0,GA,True,883,legit
29.0,39.0,10.0,3583.0,1,OR,True,142,legit
34.0,43.0,11.0,3568.0,0,ND,False,904,legit
39.0,34.0,13.0,3129.0,0,OR,False,970,legit
38.0,53.0,10.0,4068.0,1,IN,False,520,legit
43.0,53.0,10.0,6092.0,0,MO,False,8,legit
43.0,45.0,9.0,3267.0,1,NV,True,723,legit
31.0,79.0,7.0,2945.0,1,NY,False,420,fraud
33.0,58.0,13.0,5635.0,0,MA,False,15,legit
44.0,39.0,10.0,2983.0,0,CT,False,530,legit
38.0,50.0,11.0,3920.0,0,OH,True,986,legit
27.0,45.0,9.0,4008.0,1,GA,False,102,legit
31.0,67.0,11.0,4580.0,1,DE,True,285,legit
38.0,36.0,12.0,3924.0,0,NM,False,904,legit
31.0,44.0,11.0,4242.0,0,UT,False,310,legit
37.0,41.0,10.0,3821.0,0,CA,False,177,legit
46.0,43.0,11.0,5993.0,0,MN,True,408,legit
32.0,79.0,9.0,6338.0,0,AR,True,632,legit
25.0,62.0,12.0,6240.0,0,IN,False,864,legit
43.0,51.0,11.0,4853.0,0,ID,False,209,legit
36.0,72.0,5.0,4276.0,0,NE,False,204,fraud
29.0,57.0,14.0,5700.0,0,AZ,True,867,legit
26.0,59.0,12.0,5523.0,1,HI,False,472,fraud
42.0,39.0,8.0,3038.0,1,WA,False,442,legit
21.0,62.0,13.0,5470.0,1,WA,False,790,fraud
36.0,67.0,9.0,4675.0,1,IA,False,444,fraud
37.0,52.0,14.0,4588.0,0,LA,False,859,legit
30.0,51.0,12.0,6947.0,0,OR,False,156,legit
37.0,40.0,9.0,3145.0,1,SC,False,965,legit
37.0,62.0,8.0,4361.0,0,WI,True,13,fraud
30.0,68.0,9.0,4512.0,1,NV,False,499,legit
40.0,56.0,11.0,5520.0,0,MO,False,977,legit
39.0,62.0,15.0,6040.0,1,MO,True,455,legit
27.0,76.0,11.0,5216.0,1,AR,False,773,fraud
39.0,56.0,9.0,4231.0,1,IL,True,969,fraud
23.0,50.0,12.0,6196.0,1,OH,False,362,fraud
36.0,41.0,14.0,3973.0,0,NE,False,214,legit
27.0,50.0,11.0,6127.0,1,UT,True,541,fraud
26.0,72.0,9.0,4456.0,1,IA,False,737,legit
45.0,48.0,9.0,3583.0,1,LA,False,107,legit
20.0,57.0,12.0,5624.0,1,SD,False,214,fraud
41.0,36.0,11.0,3065.0,0,CO,False,841,legit
31.0,65.0,12.0,6671.0,0,FL,False,882,legit
38.0,65.0,10.0,5016.0,1,OR,False,359,legit
36.0,81.0,10.0,5470.0,1,NY,True,916,legit
38.0,83.0,14.0,7088.0,1,NE,True,640,legit
40.0,46.0,11.0,3618.0,0,MO,True,892,legit
32.0,78.0,11.0,6688.0,1,WI,False,524,legit
32.0,95.0,3.0,2695.0,1,CT,False,8,fraud
22.0,67.0,13.0,5079.0,1,NV,False,355,fraud
30.0,69.0,11.0,7348.0,0,DC,False,897,legit
31.0,59.0,13.0,3990.0,0,CA,True,136,fraud
38.0,38.0,9.0,3289.0,1,WY,False,73,legit
21.0,74.0,11.0,6801.0,1,PA,False,501,fraud
38.0,72.0,10.0,6552.0,0,NJ,False,939,legit
38.0,58.0,11.0,4338.0,0,KY,True,293,legit
36.0,47.0,11.0,4057.0,0,MI,False,72,legit
25.0,55.0,10.0,4606.0,0,GA,False,876,legit
23.0,56.0,11.0,6305.0,0,OK,False,809,legit
32.0,31.0,8.0,2751.0,1,AK,False,291,legit
29.0,58.0,11.0,5719.0,0,VA,True,726,legit
40.0,49.0,8.0,3481.0,1,KY,False,677,legit
37.0,56.0,10.0,4592.0,1,MA,False,666,fraud
37.0,59.0,9.0,4922.0,0,NV,False,700,fraud
38.0,60.0,14.0,6653.0,1,WI,False,454,legit
37.0,38.0,11.0,5022.0,0,WI,True,169,fraud
27.0,45.0,9.0,3994.0,1,AR,False,78,legit
40.0,31.0,11.0,2872.0,1,NY,False,578,legit
26.0,72.0,10.0,5947.0,0,KS,False,278,legit
30.0,47.0,10.0,4351.0,0,NH,False,190,legit
35.0,45.0,11.0,4015.0,0,OH,False,950,legit
34.0,84.0,11.0,7022.0,1,SC,True,977,legit
42.0,52.0,10.0,6350.0,0,CT,False,997,legit
31.0,53.0,9.0,4359.0,1,MO,False,163,legit
32.0,44.0,10.0,3792.0,1,MT,False,489,legit
39.0,45.0,6.0,2616.0,1,VT,False,265,legit
29.0,46.0,11.0,4244.0,0,FL,False,392,legit
20.0,73.0,10.0,4949.0,1,WI,False,934,legit
45.0,46.0,11.0,6178.0,0,MI,False,699,legit
34.0,60.0,9.0,5373.0,1,NJ,False,40,fraud
41.0,60.0,9.0,4598.0,1,TN,False,171,fraud
32.0,64.0,10.0,4931.0,1,LA,False,210,fraud
27.0,55.0,9.0,3028.0,1,NC,False,555,legit
43.0,65.0,7.0,5725.0,0,WV,False,403,legit
38.0,35.0,11.0,2594.0,1,ND,False,350,legit
24.0,71.0,5.0,4154.0,0,AZ,True,246,fraud
34.0,64.0,11.0,6818.0,0,AK,True,867,legit
29.0,52.0,14.0,5663.0,0,ID,True,881,legit
38.0,39.0,10.0,2918.0,1,NC,False,724,legit
38.0,56.0,12.0,5312.0,0,DC,False,104,legit
36.0,49.0,10.0,3457.0,1,NH,False,377,legit
18.0,70.0,11.0,4323.0,1,PA,False,143,legit
27.0,71.0,10.0,5997.0,0,MN,False,872,legit
21.0,77.0,9.0,5687.0,1,MS,False,164,legit
25.0,67.0,14.0,7119.0,0,IN,False,452,legit
33.0,65.0,11.0,6779.0,0,RI,False,676,legit
39.0,47.0,11.0,4887.0,0,AR,False,672,legit
29.0,85.0,5.0,3139.0,0,AL,False,21,fraud
26.0,40.0,9.0,3696.0,1,DE,False,38,legit
36.0,46.0,15.0,4945.0,0,FL,False,50,legit
32.0,60.0,8.0,5048.0,0,KS,False,945,legit
32.0,56.0,14.0,5490.0,0,NH,False,953,legit
39.0,69.0,5.0,4070.0,1,NC,True,964,fraud
36.0,61.0,10.0,5014.0,1,SD,False,304,legit
36.0,54.0,12.0,4676.0,1,GA,True,831,legit
29.0,82.0,11.0,6349.0,1,KS,False,133,legit
38.0,55.0,7.0,3640.0,1,AR,True,757,legit
32.0,65.0,10.0,4505.0,1,CT,False,359,legit
34.0,68.0,12.0,6664.0,0,RI,True,340,legit
37.0,88.0,5.0,3540.0,1,OH,False,563,fraud
36.0,43.0,13.0,4197.0,0,MD,False,892,legit
31.0,65.0,10.0,5880.0,1,AL,True,392,fraud
34.0,59.0,9.0,4712.0,1,MN,False,796,legit
25.0,66.0,13.0,6041.0,0,NM,False,714,legit
29.0,61.0,12.0,5701.0,0,DC,False,78,legit
25.0,53.0,6.0,4294.0,1,NM,False,619,legit
36.0,36.0,9.0,2829.0,1,ID,True,629,legit
22.0,43.0,13.0,4474.0,0,CT,False,175,legit
31.0,48.0,11.0,4827.0,0,MI,False,491,legit
26.0,55.0,6.0,4166.0,1,ME,False,404,legit
50.0,68.0,13.0,8340.0,0,AR,True,822,legit
38.0,66.0,10.0,4919.0,1,MA,True,284,legit
32.0,59.0,14.0,6046.0,0,PA,True,350,legit
13.0,71.0,14.0,6678.0,1,DE,False,254,fraud
20.0,65.0,13.0,6922.0,0,ND,False,93,legit
35.0,50.0,10.0,3634.0,1,AR,False,717,legit
27.0,53.0,11.0,5887.0,1,MI,False,557,fraud
42.0,63.0,11.0,6460.0,0,TN,False,904,legit
36.0,35.0,11.0,3191.0,1,VA,True,134,legit
32.0,64.0,10.0,4679.0,1,DC,False,596,legit
